    f_weight    f_mass4l f_D_bkg_kin     f_pfmet
         1.0   1.246e+02   6.422e-01   2.049e+02
         1.0   1.265e+02   2.469e-01   1.917e+02
         1.0   1.249e+02   7.537e-01   1.803e+02
         1.0   1.273e+02   1.280e-01   1.727e+02
         1.0   1.248e+02   5.516e-01   3.447e+02
         1.0   1.227e+02   5.196e-01   1.977e+02
         1.0   1.228e+02   1.231e-01   1.468e+02
         1.0   1.245e+02   7.738e-01   1.625e+02
         1.0   1.229e+02   3.495e-01   1.877e+02
         1.0   1.234e+02   5.403e-01   1.769e+02
         1.0   1.255e+02   4.260e-01   1.411e+02
         1.0   1.244e+02   7.614e-01   1.924e+02
         1.0   1.246e+02   7.532e-01   1.827e+02
         1.0   1.151e+02   7.547e-01   1.628e+02
         1.0   1.241e+02   6.737e-01   1.431e+02
         1.0   1.212e+02   7.500e-01   2.176e+02
         1.0   1.263e+02   3.791e-01   2.212e+02
         1.0   1.101e+02   3.443e-01   1.711e+02
         1.0   1.238e+02   5.043e-01   1.974e+02
         1.0   1.241e+02   2.887e-01   2.132e+02
         1.0   1.237e+02   8.151e-01   1.627e+02
         1.0   1.218e+02   2.092e-01   2.214e+02
         1.0   1.254e+02   6.551e-01   2.066e+02
         1.0   1.282e+02   8.497e-01   1.463e+02
         1.0   1.264e+02   5.713e-01   1.595e+02
         1.0   1.256e+02   6.790e-01   1.092e+02
         1.0   1.034e+02   8.430e-01   1.983e+02
         1.0   1.248e+02   7.170e-01   1.178e+02
         1.0   1.242e+02   3.323e-01   2.569e+02
         1.0   1.276e+02   8.180e-01   1.860e+02
         1.0   1.236e+02   7.546e-01   2.383e+02
         1.0   1.226e+02   2.710e-01   3.143e+02
         1.0   1.269e+02   6.619e-01   1.700e+02
         1.0   1.253e+02   4.304e-01   2.048e+02
         1.0   1.247e+02   3.189e-01   2.158e+02
         1.0   1.262e+02   3.857e-01   1.600e+02
         1.0   1.265e+02   8.922e-01   2.003e+02
         1.0   1.248e+02   8.030e-01   1.916e+02
         1.0   1.252e+02   8.956e-01   1.503e+02
         1.0   1.215e+02   7.183e-01   1.961e+02
         1.0   1.242e+02   6.172e-01   2.263e+02
         1.0   1.159e+02   6.200e-01   2.277e+02
         1.0   1.254e+02   6.043e-01   2.442e+02
         1.0   1.273e+02   6.229e-01   1.424e+02
         1.0   1.239e+02   9.267e-01   2.355e+02
         1.0   1.279e+02   1.816e-01   4.755e+01
         1.0   1.236e+02   7.297e-01   2.031e+02
         1.0   1.264e+02   5.856e-01   1.988e+02
         1.0   1.188e+02   1.192e-01   1.843e+02
         1.0   1.265e+02   2.553e-01   1.906e+02
         1.0   1.236e+02   5.990e-01   1.949e+02
         1.0   1.275e+02   8.969e-01   1.369e+02
         1.0   1.301e+02   6.470e-01   1.751e+02
         1.0   1.255e+02   5.007e-01   1.538e+02
         1.0   1.221e+02   2.908e-01   1.010e+02
         1.0   1.253e+02   3.076e-01   1.722e+02
         1.0   1.235e+02   8.619e-01   7.508e+01
         1.0   1.252e+02   4.087e-01   1.703e+02
         1.0   1.251e+02   3.556e-01   2.098e+02
         1.0   1.233e+02   7.581e-01   1.629e+02
         1.0   1.247e+02   3.366e-01   1.604e+02
         1.0   1.252e+02   6.302e-01   1.960e+02
         1.0   1.032e+02   9.395e-01   1.574e+02
         1.0   1.236e+02   9.234e-01   6.909e+01
         1.0   1.281e+02   7.626e-01   1.966e+02
         1.0   1.264e+02   5.469e-01   2.142e+02
         1.0   1.271e+02   3.512e-01   1.954e+02
         1.0   1.252e+02   4.815e-01   1.031e+02
         1.0   1.169e+02   8.938e-01   1.519e+02
         1.0   1.232e+02   5.599e-01   1.325e+02
         1.0   1.261e+02   5.449e-01   1.474e+02
         1.0   1.258e+02   6.785e-01   1.860e+02
         1.0   1.268e+02   5.601e-01   9.536e+01
         1.0   1.230e+02   6.177e-01   4.097e+02
         1.0   1.253e+02   5.898e-01   2.054e+02
         1.0   1.250e+02   1.164e-01   1.007e+02
         1.0   1.264e+02   2.510e-01   1.914e+02
         1.0   1.227e+02   5.804e-01   1.282e+02
         1.0   1.262e+02   6.065e-01   2.577e+02
         1.0   1.256e+02   5.446e-01   1.587e+02
         1.0   1.280e+02   7.672e-01   1.575e+02
         1.0   1.204e+02   8.738e-01   1.586e+02
         1.0   1.162e+02   9.156e-01   1.940e+02
         1.0   1.250e+02   5.827e-01   6.267e+01
         1.0   1.234e+02   2.713e-01   2.323e+02
         1.0   1.254e+02   6.043e-01   2.442e+02
         1.0   1.261e+02   4.641e-01   2.036e+02
         1.0   1.241e+02   6.560e-01   1.883e+02
         1.0   1.250e+02   6.585e-01   2.310e+02
         1.0   1.254e+02   6.708e-01   1.871e+02
         1.0   1.237e+02   2.930e-01   2.434e+02
         1.0   1.233e+02   7.902e-01   1.600e+02
         1.0   1.209e+02   9.234e-01   6.414e+01
         1.0   1.250e+02   8.772e-01   1.933e+02
         1.0   1.277e+02   5.195e-01   1.433e+02
         1.0   1.251e+02   8.050e-01   1.962e+02
         1.0   1.248e+02   9.446e-01   1.889e+02
         1.0   1.265e+02   9.015e-01   2.262e+02
         1.0   1.262e+02   6.908e-01   1.969e+02
         1.0   1.233e+02   8.928e-01   1.897e+02
         1.0   1.238e+02   4.935e-01   2.204e+02
         1.0   1.252e+02   8.439e-01   1.815e+02
         1.0   1.138e+02   8.185e-01   1.773e+02
         1.0   1.234e+02   8.342e-01   4.138e+02
         1.0   1.261e+02   3.659e-01   2.300e+02
         1.0   1.263e+02   6.354e-02   1.990e+02
         1.0   1.262e+02   3.753e-01   1.816e+02
         1.0   1.247e+02   1.501e-01   1.972e+02
         1.0   1.278e+02   1.212e-01   1.796e+02
         1.0   1.207e+02   3.631e-01   1.569e+02
         1.0   1.103e+02   6.666e-01   1.339e+02
         1.0   1.276e+02   2.903e-01   1.256e+02
         1.0   1.268e+02   1.038e-01   2.003e+02
         1.0   1.267e+02   7.377e-01   2.022e+02
         1.0   1.257e+02   7.871e-01   2.876e+02
         1.0   1.263e+02   4.743e-01   1.276e+02
         1.0   1.265e+02   5.998e-01   1.474e+02
         1.0   1.248e+02   4.032e-01   1.908e+02
         1.0   1.250e+02   3.403e-01   2.241e+02
         1.0   1.235e+02   8.700e-01   1.654e+02
         1.0   1.258e+02   4.094e-01   1.416e+02
         1.0   1.201e+02   8.985e-01   2.017e+02
         1.0   1.229e+02   7.874e-01   2.197e+02
         1.0   1.247e+02   8.296e-01   1.792e+02
         1.0   1.201e+02   1.963e-01   1.654e+02
         1.0   8.891e+01   9.111e-01   9.267e+01
         1.0   1.243e+02   8.427e-01   2.012e+02
         1.0   1.256e+02   9.448e-01   1.723e+02
         1.0   1.246e+02   8.076e-01   1.257e+02
         1.0   1.239e+02   5.829e-01   1.626e+02
         1.0   1.241e+02   3.437e-01   2.508e+02
         1.0   1.242e+02   8.511e-01   2.597e+02
         1.0   1.281e+02   2.514e-01   2.869e+02
         1.0   1.254e+02   5.267e-01   1.364e+02
         1.0   1.287e+02   8.930e-01   1.639e+02
         1.0   1.263e+02   2.036e-01   2.058e+02
         1.0   1.263e+02   5.560e-01   1.825e+02
         1.0   1.248e+02   8.863e-01   1.646e+02
         1.0   1.280e+02   1.496e-01   1.435e+02
         1.0   1.195e+02   4.175e-01   1.351e+02
         1.0   1.260e+02   7.318e-01   2.914e+02
         1.0   1.270e+02   8.314e-01   2.450e+02
         1.0   1.247e+02   7.693e-01   1.551e+02
         1.0   1.246e+02   8.784e-01   1.956e+02
         1.0   1.261e+02   6.059e-01   2.048e+02
         1.0   1.189e+02   7.046e-01   1.244e+02
         1.0   1.261e+02   7.908e-01   1.769e+02
         1.0   1.262e+02   4.383e-01   4.976e+01
         1.0   1.230e+02   6.545e-01   1.775e+02
         1.0   1.250e+02   6.431e-01   1.840e+02
         1.0   1.243e+02   6.770e-02   3.235e+02
         1.0   1.242e+02   5.302e-01   2.031e+02
         1.0   1.233e+02   7.902e-01   2.819e+02
         1.0   1.243e+02   6.751e-01   1.488e+02
         1.0   1.281e+02   2.258e-01   1.793e+02
         1.0   1.258e+02   3.995e-01   1.835e+02
         1.0   1.250e+02   5.494e-01   1.588e+02
         1.0   1.214e+02   7.022e-01   2.339e+02
         1.0   1.238e+02   8.059e-01   1.416e+02
         1.0   1.284e+02   6.193e-01   1.046e+02
         1.0   1.231e+02   7.047e-01   2.082e+02
         1.0   1.177e+02   9.093e-01   2.093e+02
         1.0   1.235e+02   2.623e-01   2.800e+02
         1.0   1.237e+02   2.437e-01   1.754e+02
         1.0   1.241e+02   8.001e-01   1.867e+02
         1.0   1.267e+02   3.850e-01   2.119e+02
         1.0   1.275e+02   9.444e-01   2.343e+02
         1.0   1.247e+02   3.564e-01   2.273e+02
         1.0   1.267e+02   8.269e-01   1.377e+02
         1.0   1.307e+02   9.241e-01   2.107e+02
         1.0   1.207e+02   3.532e-01   1.351e+02
         1.0   1.245e+02   8.532e-01   2.506e+02
         1.0   1.260e+02   4.147e-01   6.174e+01
         1.0   1.264e+02   4.105e-01   1.038e+02
         1.0   1.246e+02   8.217e-01   2.476e+02
         1.0   1.252e+02   8.439e-01   1.815e+02
         1.0   1.213e+02   6.561e-01   2.171e+02
         1.0   1.239e+02   4.450e-01   1.998e+02
         1.0   1.244e+02   5.497e-01   3.196e+02
         1.0   1.252e+02   8.804e-01   2.213e+02
         1.0   1.240e+02   6.149e-01   1.632e+02
         1.0   1.190e+02   7.965e-01   1.269e+02
         1.0   1.253e+02   9.270e-01   2.694e+02
         1.0   1.246e+02   4.410e-02   1.537e+02
         1.0   1.275e+02   3.537e-01   2.075e+02
         1.0   1.281e+02   3.524e-01   2.328e+02
         1.0   1.222e+02   9.350e-01   1.654e+02
         1.0   1.255e+02   9.658e-01   1.794e+02
         1.0   1.253e+02   1.772e-01   2.154e+02
         1.0   9.609e+01   2.000e-01   1.237e+02
         1.0   1.267e+02   4.234e-01   1.342e+02
         1.0   1.234e+02   7.107e-01   1.843e+02
         1.0   1.240e+02   5.410e-01   1.518e+02
         1.0   1.252e+02   6.251e-01   1.229e+02
         1.0   1.237e+02   1.131e-01   2.189e+02
         1.0   1.251e+02   5.693e-01   1.309e+02
         1.0   1.225e+02   8.762e-01   2.039e+02
         1.0   1.249e+02   1.834e-01   1.963e+02
         1.0   1.260e+02   9.022e-01   1.633e+02
         1.0   1.216e+02   5.297e-01   1.776e+02
         1.0   1.272e+02   2.792e-01   2.113e+02
         1.0   1.269e+02   7.690e-01   2.122e+02
         1.0   1.253e+02   9.578e-01   1.751e+02
         1.0   1.230e+02   5.788e-01   1.214e+02
         1.0   1.263e+02   6.654e-01   2.199e+02
         1.0   1.256e+02   7.071e-01   1.641e+02
         1.0   1.276e+02   2.056e-01   2.691e+02
         1.0   1.214e+02   4.116e-01   1.430e+02
         1.0   1.237e+02   5.478e-01   1.892e+02
         1.0   1.245e+02   7.864e-01   1.611e+02
         1.0   1.226e+02   9.304e-01   2.069e+02
         1.0   1.273e+02   8.375e-01   2.056e+02
         1.0   1.268e+02   1.823e-01   2.175e+02
         1.0   1.244e+02   8.379e-01   1.947e+02
         1.0   1.280e+02   2.813e-01   1.667e+02
         1.0   1.255e+02   3.838e-01   1.729e+02
         1.0   1.255e+02   3.838e-01   1.729e+02
         1.0   1.282e+02   1.828e-01   1.540e+02
         1.0   1.260e+02   8.154e-01   1.958e+02
         1.0   1.252e+02   7.560e-01   1.876e+02
         1.0   1.257e+02   6.346e-01   1.749e+02
         1.0   1.227e+02   6.363e-01   1.918e+02
         1.0   1.251e+02   5.693e-01   1.309e+02
         1.0   1.263e+02   7.612e-01   1.186e+02
         1.0   1.250e+02   6.535e-01   1.983e+02
         1.0   1.247e+02   8.491e-01   1.754e+02
         1.0   1.261e+02   3.824e-01   7.161e+01
         1.0   1.253e+02   7.141e-01   8.877e+01
         1.0   1.252e+02   6.251e-01   1.229e+02
         1.0   1.259e+02   9.665e-01   2.236e+02
         1.0   1.244e+02   9.700e-02   1.827e+02
         1.0   1.262e+02   4.663e-01   1.858e+02
         1.0   1.223e+02   7.315e-01   1.099e+02
         1.0   1.205e+02   9.475e-01   1.925e+02
         1.0   1.231e+02   7.047e-01   2.082e+02
         1.0   1.255e+02   1.820e-01   3.115e+02
         1.0   1.204e+02   8.842e-01   1.479e+02
         1.0   1.264e+02   6.680e-01   1.926e+02
         1.0   1.166e+02   3.553e-01   2.092e+02
         1.0   1.244e+02   4.053e-01   1.886e+02
         1.0   1.255e+02   7.639e-01   2.385e+02
         1.0   1.310e+02   1.969e-01   1.739e+02
         1.0   1.254e+02   8.100e-01   1.957e+02
         1.0   1.272e+02   7.457e-01   2.180e+02
         1.0   1.241e+02   7.006e-01   1.835e+02
         1.0   1.240e+02   9.373e-01   1.620e+02
         1.0   1.247e+02   2.427e-01   1.536e+02
         1.0   1.231e+02   7.047e-01   2.082e+02
         1.0   1.215e+02   6.648e-01   1.964e+02
         1.0   1.250e+02   3.082e-01   1.919e+02
         1.0   1.226e+02   6.923e-01   1.467e+02
         1.0   1.266e+02   4.816e-01   9.546e+01
         1.0   1.199e+02   4.218e-01   9.642e+01
         1.0   1.264e+02   7.443e-01   3.187e+02
         1.0   1.243e+02   9.117e-01   9.298e+01
         1.0   1.248e+02   9.446e-01   1.889e+02
         1.0   1.257e+02   1.621e-01   2.080e+02
         1.0   1.200e+02   8.695e-01   2.782e+02
         1.0   1.258e+02   3.639e-01   2.274e+02
         1.0   1.247e+02   6.307e-01   1.860e+02
         1.0   1.243e+02   7.224e-01   1.747e+02
         1.0   1.271e+02   3.397e-02   1.447e+02
         1.0   1.253e+02   6.794e-01   1.492e+02
         1.0   1.242e+02   9.042e-01   2.295e+02
         1.0   1.251e+02   7.366e-01   1.497e+02
         1.0   1.239e+02   7.955e-01   1.312e+02
         1.0   1.252e+02   2.193e-01   1.695e+02
         1.0   1.238e+02   5.697e-01   1.760e+02
         1.0   1.267e+02   1.735e-01   1.108e+02
         1.0   1.247e+02   9.311e-01   1.349e+02
         1.0   1.244e+02   4.053e-01   1.886e+02
         1.0   1.239e+02   6.770e-01   1.947e+02
         1.0   1.230e+02   1.760e-01   1.950e+02
         1.0   1.159e+02   6.200e-01   2.277e+02
         1.0   1.239e+02   4.693e-01   1.981e+02
         1.0   1.201e+02   7.606e-01   2.020e+02
         1.0   1.242e+02   7.955e-01   1.874e+02
         1.0   1.206e+02   8.073e-01   1.871e+02
         1.0   1.250e+02   7.803e-01   1.995e+02
         1.0   1.215e+02   7.574e-01   2.053e+02
         1.0   1.242e+02   3.383e-01   2.163e+02
         1.0   1.243e+02   4.274e-01   1.842e+02
         1.0   1.251e+02   6.366e-01   2.257e+02
         1.0   1.251e+02   6.564e-01   2.526e+02
         1.0   1.250e+02   8.081e-01   1.941e+02
         1.0   1.251e+02   1.570e-01   1.290e+02
         1.0   1.261e+02   6.291e-01   3.470e+02
         1.0   1.214e+02   4.116e-01   1.430e+02
         1.0   1.253e+02   7.014e-01   1.111e+02
         1.0   1.269e+02   5.694e-01   2.244e+02
         1.0   1.226e+02   8.035e-01   1.279e+02
         1.0   1.109e+02   8.494e-01   2.404e+02
         1.0   1.265e+02   9.014e-01   2.024e+02
         1.0   1.247e+02   4.077e-01   2.432e+02
         1.0   1.301e+02   7.122e-01   1.919e+02
         1.0   1.252e+02   8.466e-01   1.180e+02
         1.0   1.246e+02   8.301e-01   2.059e+02
         1.0   1.207e+02   3.532e-01   1.351e+02
         1.0   1.261e+02   2.486e-01   2.008e+02
         1.0   1.260e+02   3.062e-01   6.709e+01
         1.0   1.216e+02   4.601e-01   1.700e+02
         1.0   1.217e+02   8.746e-01   1.465e+02
         1.0   1.260e+02   4.342e-01   1.341e+02
         1.0   1.234e+02   5.403e-01   1.769e+02
         1.0   1.257e+02   5.244e-02   2.279e+02
         1.0   1.213e+02   7.718e-01   1.644e+02
         1.0   1.260e+02   9.245e-02   2.007e+02
         1.0   1.190e+02   8.262e-01   2.033e+02
         1.0   1.256e+02   4.233e-01   7.899e+01
         1.0   1.261e+02   3.241e-01   1.994e+02
         1.0   1.267e+02   5.884e-01   1.903e+02
         1.0   1.253e+02   6.201e-01   1.169e+02
         1.0   1.247e+02   8.296e-01   1.792e+02
         1.0   1.257e+02   7.662e-01   1.939e+02
         1.0   1.235e+02   7.866e-01   1.774e+02
         1.0   1.280e+02   5.930e-01   3.230e+02
         1.0   1.236e+02   2.594e-01   1.783e+02
         1.0   1.261e+02   8.400e-01   1.844e+02
         1.0   1.239e+02   4.743e-01   1.563e+02
         1.0   1.259e+02   4.158e-01   9.097e+01
         1.0   1.266e+02   9.439e-02   1.987e+02
         1.0   1.189e+02   4.093e-01   1.639e+02
         1.0   1.254e+02   3.796e-01   2.236e+02
         1.0   1.264e+02   6.238e-01   2.072e+02
         1.0   1.248e+02   3.099e-01   2.205e+02
         1.0   1.243e+02   8.941e-01   1.862e+02
         1.0   1.248e+02   2.614e-01   1.703e+02
         1.0   1.241e+02   8.001e-01   1.867e+02
         1.0   1.269e+02   3.579e-01   1.799e+02
         1.0   1.264e+02   3.423e-01   1.881e+02
         1.0   1.258e+02   4.275e-01   1.921e+02
         1.0   1.238e+02   8.732e-01   2.164e+02
         1.0   1.271e+02   8.761e-01   2.044e+02
         1.0   1.271e+02   8.861e-01   1.477e+02
         1.0   1.277e+02   6.268e-01   2.147e+02
         1.0   1.225e+02   9.510e-01   2.230e+02
         1.0   1.238e+02   9.770e-01   2.230e+02
         1.0   1.239e+02   3.102e-01   2.337e+02
         1.0   1.241e+02   4.367e-01   1.892e+02
         1.0   1.247e+02   6.307e-01   1.860e+02
         1.0   1.219e+02   4.516e-01   1.899e+02
         1.0   1.234e+02   8.663e-01   1.300e+02
         1.0   1.250e+02   2.937e-01   1.744e+02
         1.0   1.259e+02   2.313e-01   1.952e+02
         1.0   1.210e+02   6.900e-01   1.780e+02
         1.0   1.220e+02   6.096e-01   1.830e+02
         1.0   1.192e+02   5.172e-01   1.921e+02
         1.0   1.250e+02   7.397e-01   2.143e+02
         1.0   1.256e+02   9.727e-01   2.119e+02
         1.0   1.262e+02   9.346e-01   1.292e+02
         1.0   1.240e+02   4.358e-01   2.124e+02
         1.0   1.241e+02   7.466e-01   1.816e+02
         1.0   1.242e+02   6.172e-01   2.263e+02
