    f_weight    f_mass4l f_D_bkg_kin     f_pfmet
         1.0   1.261e+02   6.311e-01   3.292e+01
         1.0   1.137e+02   6.888e-01   1.690e+02
         1.0   8.242e+01   7.924e-01   2.243e+01
         1.0   1.235e+02   7.079e-01   6.154e+01
         1.0   1.234e+02   7.365e-01   9.166e+01
         1.0   1.191e+02   7.132e-01   8.781e+01
         1.0   1.225e+02   4.636e-01   4.965e+01
         1.0   1.157e+02   7.270e-01   1.116e+02
         1.0   1.248e+02   9.156e-01   1.316e+02
         1.0   1.273e+02   8.469e-01   4.100e+01
         1.0   1.231e+02   8.941e-01   9.262e+01
         1.0   1.247e+02   2.569e-01   5.837e+01
         1.0   1.229e+02   6.113e-01   5.072e+01
         1.0   1.227e+02   9.206e-01   9.551e+01
         1.0   1.250e+02   7.609e-01   9.652e+01
         1.0   1.210e+02   4.690e-01   2.739e+02
         1.0   1.232e+02   4.191e-01   6.021e+01
         1.0   1.203e+02   6.567e-01   9.106e+01
         1.0   1.075e+02   6.484e-01   8.330e+01
         1.0   1.261e+02   6.338e-01   1.066e+02
         1.0   1.241e+02   7.529e-01   8.391e+01
         1.0   1.251e+02   5.791e-01   7.079e+01
         1.0   1.247e+02   8.105e-01   6.665e+01
         1.0   1.267e+02   8.143e-01   4.058e+01
         1.0   1.230e+02   7.954e-01   5.497e+01
         1.0   1.096e+02   9.104e-01   1.337e+02
         1.0   1.259e+02   7.125e-01   2.116e+02
         1.0   1.240e+02   9.076e-01   5.272e+01
         1.0   1.254e+02   2.838e-01   9.745e+01
         1.0   1.256e+02   3.369e-01   4.220e+01
         1.0   1.259e+02   8.025e-01   1.047e+02
         1.0   1.171e+02   7.218e-01   5.206e+01
         1.0   1.242e+02   9.175e-01   1.867e+02
         1.0   1.236e+02   9.299e-01   6.159e+01
         1.0   1.266e+02   6.800e-01   1.267e+02
         1.0   1.252e+02   4.130e-01   5.996e+01
         1.0   1.236e+02   8.234e-01   3.606e+01
         1.0   1.260e+02   7.919e-01   6.413e+01
         1.0   1.247e+02   5.383e-01   1.435e+02
         1.0   1.245e+02   4.347e-01   1.515e+02
         1.0   1.243e+02   6.824e-01   2.606e+01
         1.0   1.266e+02   9.316e-01   6.922e+01
         1.0   1.257e+02   5.592e-01   3.456e+01
         1.0   1.242e+02   3.644e-01   6.118e+01
         1.0   1.254e+02   3.658e-02   2.053e+02
         1.0   1.254e+02   3.518e-01   7.632e+01
         1.0   1.232e+02   4.372e-01   3.474e+01
         1.0   1.236e+02   3.013e-01   6.739e+01
         1.0   1.262e+02   6.908e-01   4.017e+01
         1.0   1.258e+02   9.943e-01   1.081e+02
         1.0   1.255e+02   3.330e-01   3.874e+01
         1.0   1.210e+02   4.192e-02   8.215e+01
         1.0   1.247e+02   6.849e-01   7.061e+01
         1.0   1.248e+02   7.612e-01   8.525e+01
         1.0   1.222e+02   8.238e-01   3.418e+01
         1.0   1.260e+02   7.946e-01   2.713e+02
         1.0   1.199e+02   6.029e-01   1.935e+02
         1.0   1.129e+02   9.232e-01   9.341e+01
         1.0   1.269e+02   7.086e-01   7.245e+01
         1.0   1.261e+02   8.375e-01   1.727e+02
         1.0   1.246e+02   8.018e-01   5.305e+01
         1.0   1.226e+02   7.583e-01   7.380e+01
         1.0   1.180e+02   7.828e-01   4.058e+01
         1.0   1.255e+02   7.248e-01   5.839e+01
         1.0   1.157e+02   1.438e-01   1.690e+02
         1.0   1.250e+02   7.769e-01   1.862e+02
         1.0   1.244e+02   5.313e-01   4.954e+01
         1.0   1.475e+02   4.209e-01   3.704e+01
         1.0   1.243e+02   8.034e-01   4.038e+01
         1.0   1.259e+02   7.977e-01   1.258e+02
         1.0   1.260e+02   9.080e-01   1.053e+02
         1.0   1.253e+02   7.372e-01   3.490e+02
         1.0   1.270e+02   7.140e-01   9.509e+01
         1.0   1.261e+02   7.614e-01   1.654e+02
         1.0   1.253e+02   8.685e-01   7.856e+01
         1.0   1.249e+02   4.691e-01   3.825e+01
         1.0   1.205e+02   3.134e-01   6.879e+01
         1.0   1.250e+02   2.081e-01   2.016e+02
         1.0   1.217e+02   6.976e-01   1.025e+02
         1.0   1.267e+02   9.071e-01   1.139e+02
         1.0   1.245e+02   2.202e-01   6.010e+01
         1.0   1.245e+02   8.007e-01   9.307e+01
         1.0   1.144e+02   8.248e-01   4.698e+01
         1.0   1.277e+02   6.614e-01   1.084e+02
         1.0   1.244e+02   6.724e-01   8.901e+01
         1.0   1.248e+02   9.128e-01   2.473e+01
         1.0   1.243e+02   2.010e-01   8.358e+00
         1.0   1.238e+02   5.669e-01   4.354e+01
         1.0   1.227e+02   8.667e-01   4.208e+01
         1.0   9.700e+01   7.105e-01   5.029e+01
         1.0   1.260e+02   6.601e-01   5.874e+01
         1.0   1.244e+02   3.443e-01   1.319e+02
         1.0   1.236e+02   9.764e-01   3.747e+01
         1.0   1.205e+02   6.893e-01   1.771e+02
         1.0   1.254e+02   8.992e-01   1.543e+02
         1.0   1.259e+02   7.125e-01   2.116e+02
         1.0   1.250e+02   5.122e-01   9.901e+01
         1.0   1.238e+02   8.213e-01   5.668e+01
         1.0   1.249e+02   5.438e-01   6.658e+01
         1.0   1.253e+02   4.114e-01   3.909e+02
         1.0   1.188e+02   8.931e-01   5.558e+01
         1.0   1.257e+02   8.129e-01   4.555e+01
         1.0   1.179e+02   6.559e-01   1.873e+01
         1.0   1.320e+02   8.858e-01   9.384e+01
         1.0   1.258e+02   3.319e-01   3.735e+01
         1.0   1.099e+02   8.914e-01   8.661e+01
         1.0   1.242e+02   8.338e-01   7.020e+01
         1.0   1.246e+02   6.571e-01   1.247e+02
         1.0   1.259e+02   6.089e-01   1.562e+02
         1.0   1.613e+02   5.504e-05   2.814e+01
         1.0   1.200e+02   3.737e-01   1.736e+01
         1.0   1.183e+02   9.578e-01   2.958e+02
         1.0   1.255e+02   6.964e-01   7.120e+01
         1.0   1.247e+02   6.771e-01   1.085e+02
         1.0   1.243e+02   8.884e-01   2.024e+02
         1.0   1.048e+02   6.998e-01   3.402e+01
         1.0   1.213e+02   4.388e-01   1.051e+02
         1.0   1.318e+02   8.471e-01   2.537e+02
         1.0   1.249e+02   5.130e-01   1.006e+02
         1.0   1.262e+02   6.805e-01   4.532e+02
         1.0   1.287e+02   2.454e-01   2.036e+02
         1.0   1.230e+02   3.566e-01   8.794e+01
         1.0   1.258e+02   5.482e-01   1.670e+02
         1.0   1.195e+02   6.622e-01   1.648e+02
         1.0   1.250e+02   2.081e-01   2.016e+02
         1.0   1.243e+02   9.046e-01   1.267e+02
         1.0   1.230e+02   5.742e-01   5.848e+01
         1.0   1.182e+02   8.542e-01   1.497e+02
         1.0   1.255e+02   7.929e-01   2.841e+01
         1.0   1.235e+02   6.484e-01   1.224e+02
         1.0   1.247e+02   5.282e-01   6.795e+01
         1.0   1.197e+02   8.712e-01   6.561e+01
         1.0   1.183e+02   6.800e-01   1.511e+02
         1.0   1.242e+02   5.518e-01   8.683e+01
         1.0   1.236e+02   4.190e-01   1.093e+02
         1.0   1.613e+02   5.504e-05   2.814e+01
         1.0   1.260e+02   6.528e-01   5.416e+01
         1.0   1.238e+02   8.781e-01   1.460e+02
         1.0   1.243e+02   5.068e-01   3.378e+01
         1.0   1.157e+02   1.438e-01   1.690e+02
         1.0   1.252e+02   5.977e-01   5.799e+01
         1.0   1.228e+02   3.881e-01   6.353e+01
         1.0   1.230e+02   5.376e-01   9.511e+01
         1.0   1.324e+02   2.542e-01   1.153e+02
         1.0   1.134e+02   2.146e-01   6.039e+01
         1.0   1.297e+02   1.700e-01   8.973e+01
         1.0   9.700e+01   7.105e-01   5.029e+01
         1.0   1.256e+02   4.723e-01   1.037e+02
         1.0   1.260e+02   8.646e-01   1.126e+02
         1.0   1.253e+02   6.454e-01   1.156e+02
         1.0   1.230e+02   7.301e-01   1.202e+01
         1.0   1.223e+02   9.298e-01   7.213e+01
         1.0   1.258e+02   5.240e-01   7.686e+01
         1.0   1.296e+02   3.929e-01   5.402e+01
         1.0   1.253e+02   9.231e-01   5.476e+01
         1.0   1.236e+02   2.120e-01   1.047e+02
         1.0   1.235e+02   6.055e-01   5.605e+01
         1.0   1.226e+02   8.735e-01   1.218e+02
         1.0   1.221e+02   8.135e-01   1.470e+02
         1.0   1.262e+02   6.908e-01   4.017e+01
         1.0   1.241e+02   6.953e-01   3.857e+01
         1.0   8.430e+01   1.993e-02   5.010e+01
         1.0   1.239e+02   9.033e-01   3.713e+01
         1.0   1.263e+02   6.355e-01   1.349e+02
         1.0   1.251e+02   1.896e-01   2.493e+02
         1.0   1.251e+02   5.175e-01   4.520e+01
         1.0   1.166e+02   5.940e-01   4.822e+01
         1.0   1.263e+02   2.971e-01   7.408e+01
         1.0   1.247e+02   4.815e-01   8.016e+00
         1.0   1.268e+02   4.554e-01   8.584e+01
         1.0   1.238e+02   7.548e-01   3.890e+02
         1.0   1.261e+02   6.003e-01   1.017e+02
         1.0   1.241e+02   5.493e-01   2.103e+02
         1.0   1.252e+02   3.856e-01   1.120e+01
         1.0   1.252e+02   8.984e-01   2.673e+02
         1.0   1.248e+02   4.865e-01   4.962e+01
         1.0   1.274e+02   2.355e-01   7.996e+01
         1.0   1.260e+02   3.984e-01   4.875e+01
         1.0   1.253e+02   7.087e-01   7.176e+01
         1.0   1.257e+02   1.051e-01   8.430e+01
         1.0   1.254e+02   6.420e-01   7.799e+01
         1.0   1.249e+02   8.031e-01   6.576e+00
         1.0   1.221e+02   8.398e-01   3.798e+01
         1.0   1.258e+02   6.028e-01   3.843e+01
         1.0   1.257e+02   2.874e-01   9.944e+01
         1.0   1.250e+02   5.121e-01   1.000e+01
         1.0   1.248e+02   6.509e-01   1.019e+01
         1.0   1.369e+02   8.597e-01   7.671e+01
         1.0   1.053e+02   4.281e-01   1.080e+02
         1.0   1.274e+02   5.917e-01   1.545e+02
         1.0   1.235e+02   7.811e-01   6.135e+01
         1.0   1.274e+02   2.355e-01   7.996e+01
         1.0   1.243e+02   8.637e-01   6.698e+01
         1.0   1.247e+02   2.569e-01   5.837e+01
         1.0   1.258e+02   7.196e-02   1.033e+02
         1.0   1.244e+02   5.590e-01   2.008e+01
         1.0   1.262e+02   4.396e-01   1.180e+02
         1.0   1.269e+02   6.134e-01   1.402e+02
         1.0   1.247e+02   6.799e-01   4.550e+01
         1.0   1.259e+02   7.862e-01   5.108e+01
         1.0   1.255e+02   7.083e-01   1.944e+02
         1.0   1.271e+02   8.762e-01   1.418e+01
         1.0   1.244e+02   1.889e-01   9.264e+01
         1.0   1.259e+02   5.509e-01   9.412e+01
         1.0   1.245e+02   7.972e-01   8.199e+01
         1.0   1.257e+02   1.397e-01   1.416e+02
         1.0   1.228e+02   9.326e-01   1.988e+01
         1.0   1.245e+02   7.778e-01   1.179e+02
         1.0   1.261e+02   3.276e-01   3.193e+02
         1.0   1.238e+02   4.671e-01   3.560e+01
         1.0   1.221e+02   6.042e-01   1.152e+01
         1.0   1.246e+02   6.571e-01   1.247e+02
         1.0   1.251e+02   8.533e-01   4.409e+01
         1.0   1.238e+02   8.011e-01   7.255e+01
         1.0   1.276e+02   8.445e-01   7.698e+01
         1.0   1.266e+02   4.895e-01   2.187e+01
         1.0   1.247e+02   8.242e-02   3.356e+02
         1.0   1.284e+02   7.982e-01   2.976e+01
         1.0   1.243e+02   7.172e-01   1.438e+02
         1.0   1.255e+02   9.356e-01   5.315e+00
         1.0   1.266e+02   8.052e-01   1.240e+02
         1.0   1.240e+02   4.304e-01   6.389e+01
         1.0   1.210e+02   4.690e-01   2.739e+02
         1.0   1.117e+02   2.554e-01   1.207e+02
         1.0   1.236e+02   3.898e-01   1.209e+01
         1.0   1.232e+02   8.344e-01   1.484e+02
         1.0   1.273e+02   8.469e-01   4.100e+01
         1.0   1.264e+02   5.094e-01   1.707e+02
         1.0   1.254e+02   7.324e-01   1.293e+02
         1.0   1.248e+02   6.787e-01   5.262e+01
         1.0   1.302e+02   6.378e-01   9.695e+01
         1.0   1.262e+02   4.396e-01   1.180e+02
         1.0   1.255e+02   9.789e-01   7.969e+01
         1.0   1.240e+02   9.076e-01   5.272e+01
         1.0   1.198e+02   8.082e-01   2.008e+02
         1.0   1.276e+02   5.061e-01   3.109e+02
         1.0   1.254e+02   6.221e-01   5.216e+01
         1.0   1.229e+02   5.990e-01   7.167e+01
         1.0   1.241e+02   8.060e-01   1.202e+02
         1.0   1.228e+02   6.163e-01   7.083e+01
         1.0   1.243e+02   6.841e-01   7.965e+01
         1.0   1.276e+02   5.976e-01   1.166e+02
         1.0   1.262e+02   5.623e-01   9.369e+01
         1.0   1.221e+02   7.864e-01   7.021e+01
         1.0   1.256e+02   8.807e-01   4.952e+01
         1.0   1.214e+02   4.622e-01   3.236e+02
         1.0   1.151e+02   3.504e-02   2.905e+02
         1.0   1.271e+02   3.909e-01   8.144e+01
         1.0   1.236e+02   7.487e-01   1.137e+02
         1.0   1.245e+02   8.864e-01   1.185e+02
         1.0   1.278e+02   4.958e-01   3.865e+01
         1.0   1.279e+02   1.216e-01   1.007e+02
         1.0   1.254e+02   2.838e-01   9.745e+01
         1.0   1.232e+02   7.778e-01   7.792e+01
         1.0   1.283e+02   4.097e-01   1.597e+02
         1.0   1.221e+02   6.982e-01   1.263e+02
         1.0   1.248e+02   9.158e-01   7.469e+01
         1.0   1.252e+02   3.923e-01   2.859e+01
         1.0   1.240e+02   2.771e-01   1.572e+02
         1.0   1.242e+02   2.849e-01   9.320e+01
         1.0   1.253e+02   7.555e-01   1.072e+02
         1.0   1.233e+02   6.280e-01   2.213e+01
         1.0   1.242e+02   2.517e-01   2.293e+01
         1.0   1.264e+02   5.512e-02   1.787e+02
         1.0   1.269e+02   9.064e-01   1.190e+02
         1.0   1.269e+02   8.670e-01   5.621e+01
         1.0   1.253e+02   6.906e-01   6.157e+01
         1.0   1.207e+02   9.016e-01   1.530e+02
         1.0   1.251e+02   5.353e-01   1.013e+02
         1.0   1.276e+02   2.720e-01   3.253e+01
         1.0   1.225e+02   4.636e-01   4.965e+01
         1.0   1.345e+02   7.344e-01   9.320e+01
         1.0   1.276e+02   7.161e-01   1.127e+02
         1.0   1.264e+02   1.646e-01   5.949e+01
         1.0   1.272e+02   7.262e-01   2.751e+01
         1.0   1.250e+02   6.205e-01   2.759e+01
         1.0   1.233e+02   5.810e-01   9.522e+01
         1.0   1.236e+02   8.711e-01   3.934e+01
         1.0   1.259e+02   9.291e-01   8.076e+01
         1.0   1.240e+02   8.306e-01   1.493e+01
         1.0   1.452e+02   8.700e-01   1.116e+02
         1.0   1.257e+02   6.183e-01   1.688e+02
         1.0   1.247e+02   7.918e-01   1.244e+02
         1.0   1.249e+02   4.227e-01   7.828e+01
         1.0   1.258e+02   7.783e-01   7.383e+01
         1.0   1.171e+02   7.218e-01   5.206e+01
         1.0   1.271e+02   7.048e-01   7.306e+01
         1.0   1.113e+02   8.260e-01   3.412e+01
         1.0   1.243e+02   9.593e-01   7.055e+01
         1.0   1.212e+02   8.486e-01   7.669e+01
         1.0   1.249e+02   4.691e-01   3.825e+01
         1.0   1.240e+02   5.133e-01   1.121e+02
         1.0   1.248e+02   1.958e-01   5.439e+01
         1.0   1.248e+02   6.861e-01   4.248e+01
         1.0   1.215e+02   1.677e-01   1.042e+02
         1.0   1.222e+02   5.949e-01   2.065e+02
         1.0   1.262e+02   9.724e-01   2.102e+02
         1.0   1.310e+02   2.896e-01   1.875e+02
         1.0   1.290e+02   8.161e-01   4.273e+01
         1.0   1.151e+02   2.330e-01   6.664e+01
         1.0   1.266e+02   6.636e-01   1.028e+02
         1.0   1.218e+02   8.307e-01   1.187e+02
         1.0   1.210e+02   3.640e-01   1.632e+02
         1.0   1.256e+02   7.142e-01   1.648e+01
         1.0   1.241e+02   8.060e-01   1.202e+02
         1.0   1.254e+02   7.604e-01   7.367e+01
         1.0   1.241e+02   8.296e-01   2.048e+01
         1.0   1.252e+02   9.747e-01   1.719e+02
         1.0   1.246e+02   6.832e-01   2.308e+01
         1.0   1.245e+02   7.972e-01   8.199e+01
         1.0   1.238e+02   4.982e-01   2.140e+02
         1.0   1.198e+02   5.998e-01   1.205e+02
         1.0   1.003e+02   4.888e-01   1.309e+02
         1.0   1.226e+02   8.735e-01   1.218e+02
         1.0   1.266e+02   5.537e-01   8.504e+01
         1.0   1.253e+02   2.566e-01   1.544e+02
         1.0   1.265e+02   4.516e-01   1.076e+02
         1.0   1.292e+02   5.666e-01   1.052e+02
         1.0   1.224e+02   7.002e-01   9.931e+01
         1.0   1.245e+02   6.777e-01   3.478e+02
         1.0   1.473e+02   3.664e-01   3.336e+02
         1.0   1.271e+02   1.645e-01   4.904e+01
         1.0   1.212e+02   8.863e-01   7.646e+01
         1.0   1.320e+02   8.858e-01   9.384e+01
         1.0   1.247e+02   8.105e-01   6.665e+01
         1.0   1.265e+02   1.195e-01   2.038e+01
         1.0   1.249e+02   3.643e-01   4.585e+01
         1.0   1.316e+02   9.556e-01   1.389e+02
         1.0   1.221e+02   7.864e-01   7.021e+01
         1.0   1.243e+02   9.593e-01   7.055e+01
         1.0   1.249e+02   8.310e-01   8.772e+01
         1.0   1.252e+02   5.620e-01   9.052e+01
         1.0   1.253e+02   3.170e-01   4.284e+01
         1.0   9.032e+01   4.029e-01   3.797e+02
         1.0   1.234e+02   8.206e-01   6.790e+01
         1.0   1.234e+02   3.107e-01   1.320e+02
         1.0   1.242e+02   8.641e-01   8.375e+01
         1.0   1.277e+02   8.634e-01   3.291e+01
         1.0   1.257e+02   2.808e-01   3.039e+02
         1.0   1.227e+02   8.667e-01   4.208e+01
         1.0   1.254e+02   8.085e-01   8.376e+01
         1.0   1.205e+02   6.893e-01   1.771e+02
         1.0   1.267e+02   9.088e-01   2.156e+01
         1.0   1.215e+02   3.993e-01   3.727e+01
         1.0   1.266e+02   8.833e-01   1.589e+01
         1.0   1.206e+02   7.251e-01   2.220e+02
         1.0   1.197e+02   8.712e-01   6.561e+01
         1.0   1.265e+02   5.321e-01   9.130e+01
         1.0   1.251e+02   4.338e-01   9.444e+01
         1.0   1.249e+02   4.601e-01   8.331e+01
         1.0   1.227e+02   8.658e-01   4.921e+01
         1.0   1.274e+02   1.734e-01   3.368e+02
         1.0   1.303e+02   7.772e-01   1.204e+02
         1.0   7.392e+01   4.538e-01   3.038e+01
         1.0   1.243e+02   7.502e-01   1.956e+02
         1.0   1.240e+02   8.996e-01   1.590e+01
         1.0   1.249e+02   6.845e-01   1.318e+02
         1.0   1.260e+02   9.027e-01   4.622e+01
         1.0   1.246e+02   8.577e-01   2.475e+02
