        f_mass4l     f_D_bkg_kin         f_pfmet         target
     -1.1396e+00     -1.3025e+00     -6.1227e-01               0
     -6.1866e-02     -1.5571e+00     -4.8733e-01               0
     -1.3180e+00     -1.4640e+00     -6.3047e-01               0
      4.4779e-01     -9.2852e-01     -5.7605e-01               0
     -7.3641e-01      7.6591e-01      3.0099e+00               1
      1.6270e+00     -1.3546e+00     -6.0790e-01               0
      4.3779e-01      5.9806e-01      2.1504e+00               1
     -1.2670e+00     -1.2872e+00     -5.4000e-01               0
      4.8276e-01      1.6409e+00     -1.0124e-01               1
      4.0282e-01     -9.7526e-01     -4.8285e-01               1
      3.5785e-01      2.3403e-01     -2.4760e-01               1
     -1.2006e+00      4.5854e-01     -6.6752e-01               0
      3.5285e-01     -1.4097e-01      1.2325e-01               1
     -1.2161e+00      7.5954e-01     -6.4344e-01               0
      6.8762e-01     -8.6266e-01     -5.0482e-01               0
      3.6284e-01      7.2203e-02      2.1315e-02               1
     -1.1666e+00     -1.5818e+00     -4.8935e-01               0
     -1.2790e+00     -1.5950e+00     -5.5170e-01               0
      2.3293e-01      5.9912e-01     -3.9931e-01               1
      4.4779e-01      7.0677e-01     -2.5712e-01               1
      4.1281e-01     -3.3609e-01     -1.2795e-02               1
      4.9276e-01     -8.0600e-01      2.0180e+00               1
     -1.3480e+00      1.7457e+00     -6.2071e-01               0
      4.6777e-01     -6.6329e-01      2.1112e+00               1
      1.9568e+00     -1.2688e+00     -5.9009e-01               0
     -7.2142e-01     -1.3478e+00     -4.8538e-01               0
      4.7777e-01      1.0825e+00     -3.9370e-02               1
     -2.9171e-01      1.3392e+00      2.5493e-01               1
      1.5299e-01      1.4657e-01      2.5395e+00               1
     -1.3290e+00     -1.4304e+00     -5.0307e-01               0
     -1.2176e+00     -8.6584e-01     -6.8800e-01               0
     -1.4884e+00     -1.6352e+00     -6.1183e-01               0
     -9.5626e-01      1.1845e+00     -5.9228e-01               0
      4.0781e-01     -3.9342e-02     -3.6814e-01               1
      1.9118e+00      3.9091e-01     -5.9593e-01               0
      5.5771e-01      1.0549e-01      2.2024e+00               1
     -2.0177e-01      1.7960e+00      2.2436e+00               1
      4.4279e-01     -1.3708e-01      6.3729e-01               1
      4.2280e-01      9.2597e-01     -2.9837e-01               1
     -2.0270e+00      8.7321e-01      3.3550e+00               1
      4.3280e-01      1.6523e+00      1.4476e+00               1
     -1.2770e+00      7.6910e-01     -6.3920e-01               0
      4.1281e-01      2.0358e-01      1.0302e-01               1
      4.5278e-01     -9.4941e-01      2.3999e+00               1
      4.2780e-01     -4.5259e-01      2.3531e+00               1
      5.1274e-01      8.6014e-02     -5.9858e-01               1
      1.3300e-01      8.7784e-02      2.5903e+00               1
     -1.3180e+00     -1.5514e+00     -6.3004e-01               0
      4.6777e-01     -5.5741e-01      7.4067e-02               1
     -4.1880e-02      1.7358e+00     -5.8181e-01               1
     -1.5244e+00     -1.5326e+00     -6.2115e-01               0
      4.6777e-01     -1.1718e+00      1.8149e+00               1
      4.9775e-01      3.4275e-01     -6.2960e-01               0
      5.1774e-01      1.0939e-01     -1.4725e-01               1
      4.0282e-01      1.5736e+00     -1.7660e-01               1
     -2.1604e+00      8.4063e-01      1.1374e+00               1
      4.0282e-01     -8.1095e-01      2.2956e+00               1
     -2.0177e-01      1.5666e+00      2.0902e+00               1
     -1.2870e+00      2.1172e-01     -6.6905e-01               0
      6.9262e-01     -7.6421e-01      1.8331e+00               1
      2.2815e+00     -1.3955e+00     -4.8891e-01               0
     -1.3440e+00      1.6979e+00     -6.5360e-01               0
      1.0274e+00     -1.3392e+00     -6.1354e-01               0
      7.2260e-01      1.1338e+00     -5.7435e-01               0
      5.2773e-01     -1.5557e+00     -4.2954e-01               0
     -1.2900e+00     -1.5561e+00     -6.4554e-01               0
      5.0275e-01      1.7323e+00     -1.6431e-01               1
      3.4785e-01      1.4908e+00     -4.9046e-01               1
     -1.4724e+00     -5.7653e-01     -6.3138e-01               0
     -1.1301e+00     -1.1134e+00     -5.6118e-01               0
      1.0624e+00     -7.1180e-01     -5.8839e-01               0
     -1.1092e+00     -1.5621e+00     -6.6813e-01               0
     -1.3055e+00     -1.2589e+00     -6.5332e-01               0
      3.9782e-01     -1.6116e-01     -2.8766e-01               1
     -1.3645e+00     -1.4630e+00     -6.1171e-01               0
     -1.2890e+00      1.8003e+00      2.2663e+00               1
      3.1288e-01      1.0740e+00     -2.7100e-01               1
      2.7291e-01      1.2486e+00     -5.6300e-01               1
     -1.2396e+00      2.8432e-01      2.8604e+00               1
      4.2280e-01      3.2150e-01     -3.3954e-01               1
      4.1281e-01     -9.7278e-01      4.9569e-01               1
      1.7297e-01      1.8694e-01      1.1175e-01               1
      4.2280e-01     -1.9126e-01      1.9862e+00               1
     -1.1901e+00      9.3411e-01     -6.4404e-01               0
     -2.6890e-02      6.8662e-02      2.5368e+00               1
      4.5278e-01     -9.1683e-01      8.7553e-02               1
      4.3779e-01      1.0124e-01      2.6471e-02               1
     -1.4389e+00     -1.1534e+00     -6.1560e-01               0
     -1.7802e+00      7.4325e-01     -4.8836e-01               0
      4.7777e-01     -2.1427e-01      2.4194e+00               1
      4.2780e-01      9.3199e-01      1.1175e-01               1
     -1.1186e+00      6.4126e-01     -6.1599e-01               0
      4.0781e-01      1.3134e-01      2.1873e+00               1
      3.7284e-01      1.1314e+00     -4.5762e-01               1
      2.0295e-01      2.9282e-01     -2.4522e-01               1
      4.1781e-01      1.5400e+00      1.4004e+00               1
      4.0282e-01      1.3629e+00     -4.0986e-01               1
     -1.1606e+00     -1.0734e+00     -6.4229e-01               0
      3.7783e-01      1.7284e+00     -4.1875e-01               1
      4.7777e-01      2.8078e-01      2.5582e+00               1
      4.1281e-01     -1.5053e-01      1.5975e+00               1
      4.3779e-01      7.4254e-01      1.6562e+00               1
      4.6278e-01     -8.0883e-01      2.3967e+00               1
      3.6284e-01     -1.3074e+00     -9.9658e-02               1
      4.5278e-01      2.2093e-01     -5.9009e-01               0
     -1.8766e+00     -8.0741e-01     -6.0231e-01               1
      4.3779e-01      5.7434e-01      2.5455e+00               1
      3.8783e-01      7.6910e-01      6.8118e-02               1
     -1.0512e+00      1.5003e+00      2.5558e+00               1
     -6.9034e-03     -7.6917e-01     -5.6209e-01               0
      3.8283e-01     -5.2979e-01      2.5176e-01               1
     -1.2346e+00      3.5443e-01     -5.3663e-01               0
      5.1274e-01     -3.0351e-01     -3.1437e-02               1
     -1.4764e+00     -4.0939e-01     -6.1782e-01               0
      3.6284e-01      4.2490e-01      2.2875e-01               1
      3.8783e-01     -7.6067e-01      2.6207e-01               1
     -2.0265e+00     -4.9119e-01     -6.0065e-01               0
      5.4272e-01     -1.1201e+00      2.7851e+00               1
     -1.3385e+00      1.3906e+00     -6.2373e-01               0
     -2.1676e-01     -1.1495e+00     -6.4598e-01               0
      2.5014e+00     -1.3801e+00     -3.2538e-01               0
      4.1281e-01      1.5733e+00     -1.9088e-01               1
      3.6284e-01      1.6505e+00     -5.6028e-02               1
      1.4799e-01      1.3523e+00      2.7516e-01               1
      4.5778e-01      8.5444e-01      1.4070e-01               1
      4.5278e-01      1.4961e+00     -4.6147e-01               1
      4.1281e-01      1.5797e+00      2.6320e+00               1
     -1.7247e+00     -1.1134e+00     -5.9949e-01               0
      3.7284e-01      1.1441e+00     -6.1861e-01               0
      3.8783e-01     -1.0309e+00      2.7252e+00               1
     -1.3740e+00     -1.3365e+00     -5.5844e-01               0
      4.8776e-01      9.6315e-01      2.2280e-01               1
      4.1781e-01      5.8567e-01      1.9663e-01               1
     -5.2655e-01      1.4476e+00     -6.4558e-01               0
     -1.1911e+00     -1.6040e+00     -5.9533e-01               0
      6.2766e-01      9.0189e-01     -2.1521e-02               1
     -1.2183e-01      9.2526e-01     -2.0120e-01               1
      2.1295e-01     -7.8261e-03      3.8780e-01               1
      1.9168e+00     -1.4632e+00     -6.1659e-01               0
      4.0781e-01      9.4332e-01     -8.0620e-02               1
      4.3280e-01      3.5089e-01     -5.4853e-01               0
      1.7797e-01      1.3452e+00     -4.4675e-01               1
      1.8796e-01      7.0713e-01     -5.3649e-02               1
      3.3286e-01      1.6565e+00     -5.8946e-01               0
      4.0781e-01     -8.8496e-01      7.8033e-02               1
     -1.2276e+00     -1.6186e+00     -6.6901e-01               0
      3.1288e-01      5.1201e-01      3.8767e-02               1
      4.6777e-01     -5.2412e-01     -3.1832e-01               1
     -1.1386e+00     -4.1506e-01     -5.4611e-01               0
      3.8783e-01      1.4915e+00     -6.3317e-01               1
     -1.4724e+00     -5.7653e-01     -6.3138e-01               0
     -1.5159e+00      1.6480e+00      2.9861e+00               1
     -1.4489e+00      1.2178e+00     -5.3465e-01               0
      4.7277e-01     -8.5557e-01      2.4447e+00               1
     -1.9426e+00      6.3418e-01     -1.0759e-01               1
     -1.7897e+00      1.2018e+00      2.5614e+00               1
      4.5278e-01      2.7263e-01     -3.6197e-02               1
      3.9782e-01      1.2850e+00      3.5197e-02               1
     -1.1926e+00     -1.1615e+00     -6.4269e-01               0
      2.5792e-01      7.9141e-01      1.2484e-01               1
      3.9782e-01      1.6268e+00     -1.7978e-01               1
     -1.6898e+00     -1.6331e+00      2.0838e+00               1
      3.1288e-01      3.8772e-01     -6.6997e-01               0
      4.2780e-01      1.6183e+00     -6.1338e-01               1
     -1.6303e+00      1.2808e+00      2.2004e+00               1
     -1.1761e+00     -1.5112e+00     -6.6133e-01               0
      5.1274e-01      5.1343e-01      2.5602e+00               1
     -1.3055e+00     -1.0411e+00     -6.4705e-01               0
     -1.1941e+00     -1.4635e+00     -6.3043e-01               0
     -1.4644e+00      7.7335e-01     -5.7276e-01               0
      5.2274e-01      1.7631e-01      2.8851e-02               1
      3.9782e-01      1.4826e+00     -6.7940e-01               0
      2.2794e-01      1.6618e+00      3.7180e-02               1
      2.4065e+00     -1.5954e+00     -6.4257e-01               0
     -1.4284e+00     -1.5401e+00     -6.1631e-01               0
      3.2787e-01      3.8878e-01     -3.2090e-01               1
      5.1774e-01      1.4338e+00      1.1214e-01               1
      3.7783e-01      6.2462e-01     -5.8744e-01               1
      1.9296e-01      8.9906e-01      1.8195e-01               1
      4.6777e-01     -8.7151e-01     -6.8535e-01               0
      4.4279e-01      8.9268e-01      2.5280e+00               1
     -1.4239e+00      5.1909e-01     -6.5808e-01               0
      3.3786e-01      3.3000e-01     -5.5083e-01               0
      6.0268e-01     -8.5026e-01     -2.4694e-02               1
      4.2280e-01      4.6208e-01     -6.3353e-01               1
      2.5792e-01      9.8762e-02     -6.8002e-01               0
     -1.2291e+00     -1.6035e+00     -6.9252e-01               0
      4.4779e-01      1.0428e+00      2.5030e+00               1
      9.9741e-01     -1.0418e+00     -5.7209e-01               0
      6.3049e-02      4.8899e-01      1.8935e-02               1
      7.8039e-02      3.4770e-01     -5.8831e-01               0
      4.1781e-01      3.4735e-01     -1.7938e-01               1
     -1.2016e+00     -7.2101e-01     -5.9216e-01               0
     -1.1097e+00      8.5479e-01      1.9727e+00               1
      3.8783e-01      8.0522e-01     -6.2056e-01               1
     -1.0992e+00      9.4934e-01     -6.1945e-01               0
      6.7763e-01     -1.4453e+00     -6.3507e-01               0
     -1.1900e-02     -5.5316e-01     -5.1834e-01               0
      1.8318e+00     -1.0833e+00     -5.7526e-01               0
      3.5285e-01      1.2224e+00     -4.4988e-01               1
     -1.6248e+00     -1.3552e+00     -5.0855e-01               0
     -1.3520e+00     -4.2072e-01     -6.5554e-01               0
     -1.4319e+00     -1.5677e+00     -6.4376e-01               0
      1.2301e-01      9.2349e-01      1.4432e+00               1
