    f_weight    f_mass4l f_D_bkg_kin      f_pt4l
         1.0   9.570e+01   8.949e-01   6.203e+02
         1.0   1.252e+02   8.220e-01   8.040e+02
         1.0   1.050e+02   9.131e-01   6.650e+02
         1.0   1.245e+02   1.801e-01   8.245e+02
         1.0   1.258e+02   4.268e-01   7.621e+02
         1.0   9.468e+01   6.033e-02   5.611e+02
         1.0   9.647e+01   5.188e-01   5.419e+02
         1.0   1.083e+02   3.475e-01   6.162e+02
         1.0   1.234e+02   8.506e-01   7.236e+02
         1.0   1.258e+02   7.246e-01   5.658e+02
         1.0   1.273e+02   3.615e-01   6.602e+02
         1.0   1.152e+02   9.568e-01   7.044e+02
         1.0   1.220e+02   1.019e-01   7.135e+02
         1.0   1.260e+02   3.661e-01   6.832e+02
         1.0   1.279e+02   3.158e-01   6.214e+02
         1.0   1.264e+02   1.742e-01   5.607e+02
         1.0   1.248e+02   7.447e-01   7.370e+02
         1.0   1.242e+02   5.721e-01   8.141e+02
         1.0   1.054e+02   8.114e-01   5.546e+02
         1.0   1.251e+02   5.684e-01   8.198e+02
         1.0   1.253e+02   8.985e-01   6.581e+02
         1.0   1.246e+02   4.807e-01   7.339e+02
         1.0   1.113e+02   6.077e-01   8.185e+02
         1.0   1.261e+02   7.168e-02   6.389e+02
         1.0   1.260e+02   6.497e-01   5.900e+02
         1.0   9.606e+01   1.789e-01   4.139e+02
         1.0   1.236e+02   8.394e-01   4.334e+02
         1.0   1.265e+02   5.763e-01   5.158e+02
         1.0   1.277e+02   5.041e-01   7.048e+02
         1.0   1.261e+02   6.010e-01   7.134e+02
         1.0   1.234e+02   5.391e-01   4.923e+02
         1.0   1.022e+02   2.085e-01   5.602e+02
         1.0   8.237e+01   5.366e-01   3.112e+02
         1.0   1.248e+02   2.422e-01   8.197e+02
         1.0   1.247e+02   7.833e-01   7.395e+02
         1.0   1.064e+02   1.884e-01   7.303e+02
         1.0   1.232e+02   8.361e-01   7.432e+02
         1.0   1.233e+02   4.269e-01   8.090e+02
         1.0   1.293e+02   5.158e-01   7.015e+02
         1.0   1.251e+02   7.754e-01   6.997e+02
         1.0   1.282e+02   5.516e-01   8.451e+02
         1.0   1.251e+02   2.738e-01   6.445e+02
         1.0   8.998e+01   1.134e-04   5.263e+02
         1.0   1.247e+02   1.967e-01   7.383e+02
         1.0   8.166e+01   8.008e-01   4.080e+02
         1.0   1.252e+02   7.157e-01   3.445e+02
         1.0   1.230e+02   9.032e-01   7.320e+02
         1.0   9.928e+01   5.055e-01   5.433e+02
         1.0   1.268e+02   6.980e-01   8.531e+02
         1.0   1.258e+02   8.055e-01   7.433e+02
         1.0   9.541e+01   1.207e-01   4.645e+02
         1.0   1.257e+02   6.812e-01   8.108e+02
         1.0   1.270e+02   2.222e-01   9.220e+02
         1.0   1.256e+02   3.981e-01   7.971e+02
         1.0   1.258e+02   3.934e-01   3.643e+02
         1.0   1.175e+02   6.112e-01   6.380e+02
         1.0   1.257e+02   5.129e-01   7.636e+02
         1.0   1.253e+02   7.917e-01   8.396e+02
         1.0   1.273e+02   6.031e-01   6.747e+02
         1.0   1.255e+02   6.909e-01   8.062e+02
         1.0   1.249e+02   6.571e-01   7.826e+02
         1.0   1.155e+02   5.191e-01   7.250e+02
         1.0   1.264e+02   3.968e-01   8.220e+02
         1.0   1.231e+02   5.189e-01   9.111e+02
         1.0   1.282e+02   5.516e-01   8.451e+02
         1.0   1.162e+02   9.675e-01   7.430e+02
         1.0   1.258e+02   8.080e-01   3.783e+02
         1.0   1.264e+02   2.688e-01   7.969e+02
         1.0   1.127e+02   4.810e-01   7.792e+02
         1.0   1.255e+02   5.841e-01   8.063e+02
         1.0   1.247e+02   6.718e-01   7.260e+02
         1.0   1.160e+02   6.036e-01   5.013e+02
         1.0   1.257e+02   4.228e-01   8.395e+02
         1.0   1.184e+02   3.799e-01   5.808e+02
         1.0   1.090e+02   9.373e-01   8.221e+02
         1.0   8.557e+01   9.009e-01   3.896e+02
         1.0   1.275e+02   1.901e-01   4.144e+02
         1.0   1.264e+02   4.470e-01   8.012e+02
         1.0   1.259e+02   6.888e-02   8.554e+02
         1.0   1.263e+02   7.815e-01   7.806e+02
         1.0   1.246e+02   4.807e-01   7.339e+02
         1.0   1.619e+02   4.398e-01   9.038e+02
         1.0   1.246e+02   8.227e-01   7.808e+02
         1.0   8.539e+01   8.577e-01   2.281e+02
         1.0   8.818e+01   5.912e-01   3.086e+02
         1.0   1.203e+02   8.740e-01   7.105e+02
         1.0   1.258e+02   7.918e-01   8.137e+02
         1.0   1.228e+02   8.953e-01   5.144e+02
         1.0   1.018e+02   2.210e-01   6.343e+02
         1.0   1.275e+02   4.229e-01   8.230e+02
         1.0   1.234e+02   8.506e-01   7.236e+02
         1.0   1.023e+02   1.673e-01   5.499e+02
         1.0   1.248e+02   4.206e-01   5.795e+02
         1.0   7.154e+01   2.278e-01   2.917e+02
         1.0   1.258e+02   6.063e-01   7.104e+02
         1.0   1.265e+02   1.776e-01   7.558e+02
         1.0   7.870e+01   7.969e-01   2.852e+02
         1.0   1.255e+02   9.639e-01   6.867e+02
         1.0   1.259e+02   6.888e-02   8.554e+02
         1.0   1.248e+02   8.330e-01   2.060e+02
         1.0   1.068e+02   9.011e-02   5.799e+02
         1.0   1.256e+02   3.267e-01   7.959e+02
         1.0   1.220e+02   8.086e-01   4.596e+02
         1.0   9.226e+01   7.860e-01   5.017e+02
         1.0   1.257e+02   5.910e-01   8.458e+02
         1.0   7.329e+01   7.779e-01   4.386e+02
         1.0   1.254e+02   5.544e-01   7.433e+02
         1.0   1.272e+02   2.621e-01   6.309e+02
         1.0   1.260e+02   3.038e-02   9.441e+02
         1.0   1.291e+02   9.593e-01   3.052e+02
         1.0   1.271e+02   8.402e-01   5.526e+02
         1.0   1.262e+02   5.897e-01   7.608e+02
         1.0   8.722e+01   2.871e-01   3.777e+02
         1.0   1.250e+02   3.927e-01   7.999e+02
         1.0   1.057e+02   7.859e-02   5.490e+02
         1.0   8.002e+01   5.514e-01   3.737e+02
         1.0   1.043e+02   1.411e-01   5.789e+02
         1.0   1.236e+02   7.026e-01   7.745e+02
         1.0   1.158e+02   8.763e-01   7.826e+02
         1.0   1.166e+02   8.069e-01   7.390e+02
         1.0   1.245e+02   8.583e-01   7.795e+02
         1.0   1.256e+02   6.437e-01   4.742e+02
         1.0   1.252e+02   6.092e-01   7.751e+02
         1.0   1.034e+02   6.103e-01   8.181e+02
         1.0   1.270e+02   6.878e-01   5.207e+02
         1.0   1.256e+02   3.638e-01   8.282e+02
         1.0   1.245e+02   2.231e-01   6.842e+02
         1.0   8.675e+01   7.369e-01   3.339e+02
         1.0   1.252e+02   6.764e-01   6.654e+02
         1.0   1.245e+02   6.923e-01   3.496e+02
         1.0   1.259e+02   6.401e-01   8.297e+02
         1.0   1.247e+02   6.896e-01   7.925e+02
         1.0   1.260e+02   6.599e-01   1.281e+03
         1.0   1.266e+02   6.867e-01   7.102e+02
         1.0   1.198e+02   6.093e-01   4.456e+02
         1.0   1.248e+02   5.869e-01   4.232e+02
         1.0   1.253e+02   3.434e-01   7.826e+02
         1.0   1.260e+02   9.286e-01   6.084e+02
         1.0   1.262e+02   4.000e-01   8.033e+02
         1.0   1.281e+02   6.213e-02   6.487e+02
         1.0   1.218e+02   6.821e-01   6.502e+02
         1.0   7.822e+01   6.184e-01   4.078e+02
         1.0   1.265e+02   5.441e-01   6.147e+02
         1.0   1.281e+02   4.160e-01   7.716e+02
         1.0   1.041e+02   7.768e-01   6.045e+02
         1.0   8.353e+01   2.593e-01   1.954e+02
         1.0   1.271e+02   6.424e-01   5.909e+02
         1.0   1.246e+02   4.641e-01   8.014e+02
         1.0   1.184e+02   5.490e-01   6.452e+02
         1.0   1.240e+02   1.525e-01   5.714e+02
         1.0   1.246e+02   5.129e-01   7.321e+02
         1.0   1.087e+02   8.133e-01   5.474e+02
         1.0   1.266e+02   3.685e-01   7.091e+02
         1.0   1.261e+02   7.125e-01   3.579e+02
         1.0   1.043e+02   1.411e-01   5.789e+02
         1.0   1.256e+02   7.582e-01   7.671e+02
         1.0   1.027e+02   9.397e-01   4.866e+02
         1.0   1.261e+02   5.658e-01   8.312e+02
         1.0   1.247e+02   7.123e-01   5.136e+02
         1.0   1.208e+02   6.201e-01   7.289e+02
         1.0   1.256e+02   4.417e-01   3.877e+02
         1.0   1.254e+02   6.177e-01   7.876e+02
         1.0   1.283e+02   6.069e-01   8.450e+02
         1.0   1.250e+02   4.894e-01   8.299e+02
         1.0   1.251e+02   2.533e-01   3.610e+02
         1.0   1.219e+02   7.300e-01   7.660e+02
         1.0   1.246e+02   2.435e-01   7.180e+02
         1.0   1.075e+02   5.240e-01   7.031e+02
         1.0   1.050e+02   9.295e-01   5.723e+02
         1.0   1.260e+02   5.533e-01   6.893e+02
         1.0   1.223e+02   5.917e-01   5.753e+02
         1.0   1.252e+02   4.668e-01   6.423e+02
         1.0   1.259e+02   6.302e-01   7.910e+02
         1.0   1.251e+02   3.181e-01   8.254e+02
         1.0   1.255e+02   4.808e-01   5.733e+02
         1.0   1.266e+02   6.683e-01   7.503e+02
         1.0   1.282e+02   5.911e-01   5.240e+02
         1.0   1.261e+02   1.403e-01   6.735e+02
         1.0   1.302e+02   2.450e-01   7.539e+02
         1.0   1.259e+02   4.414e-01   7.711e+02
         1.0   1.222e+02   8.483e-01   5.886e+02
         1.0   9.615e+01   9.675e-01   5.704e+02
         1.0   1.192e+02   6.259e-01   7.549e+02
         1.0   8.926e+01   7.207e-02   4.755e+02
         1.0   1.256e+02   1.273e-01   8.032e+02
         1.0   1.068e+02   8.446e-01   6.532e+02
         1.0   9.960e+01   5.277e-02   5.147e+02
         1.0   1.094e+02   6.296e-01   7.122e+02
         1.0   1.252e+02   6.508e-01   4.240e+02
         1.0   1.248e+02   4.591e-01   6.552e+02
         1.0   1.256e+02   3.696e-01   7.323e+02
         1.0   1.249e+02   5.100e-01   4.347e+02
         1.0   9.440e+01   9.316e-01   4.337e+02
         1.0   1.049e+02   8.385e-01   7.264e+02
         1.0   1.262e+02   1.376e-01   3.580e+02
         1.0   1.262e+02   5.897e-01   7.608e+02
         1.0   1.004e+02   8.717e-01   5.080e+02
         1.0   8.826e+01   7.988e-01   4.458e+02
         1.0   1.218e+02   2.465e-01   8.039e+02
         1.0   1.269e+02   7.240e-01   7.684e+02
         1.0   8.847e+01   3.140e-01   4.536e+02
         1.0   1.053e+02   5.192e-01   5.167e+02
         1.0   1.276e+02   6.620e-01   8.224e+02
         1.0   1.253e+02   2.962e-01   7.158e+02
         1.0   1.300e+02   1.468e-01   4.717e+02
         1.0   1.253e+02   9.907e-01   4.037e+02
         1.0   1.248e+02   8.337e-01   7.606e+02
         1.0   1.261e+02   6.780e-01   6.648e+02
         1.0   9.706e+01   9.020e-01   5.984e+02
         1.0   1.254e+02   3.431e-01   6.917e+02
         1.0   1.221e+02   7.377e-01   7.491e+02
         1.0   8.290e+01   7.373e-01   3.899e+02
         1.0   1.251e+02   6.837e-01   7.830e+02
         1.0   1.235e+02   9.185e-01   6.570e+02
         1.0   1.248e+02   8.669e-01   6.159e+02
         1.0   1.018e+02   1.020e-01   3.720e+02
         1.0   1.248e+02   1.503e-01   8.127e+02
         1.0   1.241e+02   4.680e-01   8.210e+02
         1.0   1.245e+02   1.223e-01   7.117e+02
         1.0   1.250e+02   3.312e-01   6.810e+02
         1.0   1.222e+02   8.084e-01   9.084e+02
         1.0   1.256e+02   7.425e-01   7.976e+02
         1.0   1.253e+02   5.268e-01   8.427e+02
         1.0   1.136e+02   4.241e-01   7.362e+02
         1.0   1.197e+02   8.845e-01   8.610e+02
         1.0   1.259e+02   8.059e-01   8.065e+02
         1.0   1.258e+02   1.353e-02   7.250e+02
         1.0   1.263e+02   5.272e-01   6.535e+02
         1.0   1.251e+02   7.561e-01   8.211e+02
         1.0   9.042e+01   5.175e-01   4.911e+02
         1.0   1.245e+02   7.468e-01   7.970e+02
         1.0   1.226e+02   5.085e-01   7.759e+02
         1.0   1.245e+02   7.763e-01   7.402e+02
         1.0   1.254e+02   4.842e-01   7.756e+02
         1.0   8.875e+01   8.584e-02   3.035e+02
         1.0   1.273e+02   6.035e-01   7.888e+02
         1.0   1.242e+02   6.194e-01   8.149e+02
         1.0   1.238e+02   5.995e-01   8.243e+02
         1.0   1.263e+02   4.335e-01   5.906e+02
         1.0   7.804e+01   6.943e-01   5.091e+02
         1.0   1.260e+02   1.127e-01   7.315e+02
         1.0   1.256e+02   2.380e-01   7.853e+02
         1.0   1.276e+02   6.766e-01   6.357e+02
         1.0   1.267e+02   2.183e-01   2.683e+02
         1.0   1.221e+02   4.006e-01   6.818e+02
         1.0   1.231e+02   7.806e-01   1.351e+02
         1.0   1.205e+02   2.573e-01   7.491e+02
         1.0   1.444e+02   6.335e-01   5.517e+02
         1.0   1.254e+02   5.834e-01   5.634e+02
         1.0   1.250e+02   8.561e-01   6.496e+02
         1.0   1.241e+02   5.700e-01   5.650e+02
         1.0   1.250e+02   4.643e-01   6.763e+02
         1.0   1.262e+02   6.118e-01   6.540e+02
         1.0   1.023e+02   1.673e-01   5.499e+02
         1.0   1.117e+02   6.978e-01   5.206e+02
         1.0   8.111e+01   5.449e-01   2.319e+02
         1.0   1.068e+02   4.967e-01   5.892e+02
         1.0   1.244e+02   8.103e-02   4.544e+02
         1.0   1.253e+02   6.486e-01   5.205e+02
         1.0   1.259e+02   5.318e-01   7.909e+02
         1.0   1.251e+02   9.053e-01   5.939e+02
         1.0   1.262e+02   1.946e-01   6.369e+02
         1.0   1.257e+02   5.910e-01   8.458e+02
         1.0   1.297e+02   3.188e-01   4.380e+02
         1.0   1.257e+02   7.529e-01   8.107e+02
         1.0   1.251e+02   2.171e-01   6.568e+02
         1.0   1.194e+02   9.358e-01   4.085e+02
         1.0   1.268e+02   4.562e-01   4.298e+02
         1.0   1.267e+02   5.760e-01   2.218e+02
         1.0   9.933e+01   7.012e-01   5.244e+02
         1.0   1.255e+02   5.965e-01   8.356e+02
         1.0   1.251e+02   1.867e-01   8.143e+02
         1.0   1.248e+02   3.694e-01   8.100e+02
         1.0   8.213e+01   1.301e-01   4.252e+02
         1.0   1.123e+02   4.061e-01   6.399e+02
         1.0   8.309e+01   7.363e-01   3.588e+02
         1.0   9.832e+01   6.491e-01   5.117e+02
         1.0   1.259e+02   7.284e-01   6.390e+02
         1.0   1.263e+02   8.643e-01   6.000e+02
         1.0   1.258e+02   9.172e-01   6.216e+02
         1.0   1.259e+02   5.382e-01   8.148e+02
         1.0   1.256e+02   8.202e-01   8.099e+02
         1.0   7.110e+01   3.521e-01   3.506e+02
         1.0   1.260e+02   7.984e-01   3.333e+02
         1.0   1.250e+02   8.561e-01   6.496e+02
         1.0   1.005e+02   2.222e-01   4.895e+02
         1.0   1.256e+02   6.828e-01   9.930e+02
         1.0   1.274e+02   1.833e-01   5.131e+02
         1.0   1.254e+02   2.622e-01   8.129e+02
         1.0   1.259e+02   7.403e-01   7.924e+02
         1.0   1.235e+02   5.687e-01   9.546e+02
         1.0   8.137e+01   1.275e-01   3.152e+02
         1.0   1.271e+02   7.953e-01   8.185e+02
         1.0   1.267e+02   3.476e-01   4.177e+02
         1.0   1.238e+02   3.130e-01   8.426e+02
         1.0   1.252e+02   6.288e-01   7.119e+02
         1.0   1.237e+02   5.604e-01   7.279e+02
         1.0   1.210e+02   8.547e-01   6.678e+02
         1.0   1.281e+02   2.473e-01   5.317e+02
         1.0   1.260e+02   9.286e-01   6.084e+02
         1.0   1.263e+02   4.107e-01   7.723e+02
         1.0   1.258e+02   3.694e-01   7.924e+02
         1.0   1.012e+02   7.436e-01   6.153e+02
         1.0   1.247e+02   7.649e-01   1.601e+02
         1.0   1.264e+02   1.447e-01   3.944e+02
         1.0   1.256e+02   4.755e-01   8.390e+02
         1.0   7.874e+01   7.070e-01   5.077e+02
         1.0   8.353e+01   2.593e-01   1.954e+02
         1.0   1.251e+02   5.224e-01   8.074e+02
         1.0   1.270e+02   1.589e-01   4.936e+02
         1.0   1.157e+02   3.611e-01   7.575e+02
         1.0   1.252e+02   7.062e-01   6.998e+02
         1.0   1.267e+02   3.476e-01   4.177e+02
         1.0   1.250e+02   3.204e-01   8.783e+02
         1.0   1.263e+02   4.107e-01   7.723e+02
         1.0   1.251e+02   6.493e-01   8.694e+02
         1.0   9.350e+01   8.049e-01   2.703e+02
         1.0   1.251e+02   7.561e-01   8.211e+02
         1.0   9.549e+01   5.190e-01   3.907e+02
         1.0   1.264e+02   5.882e-01   6.123e+02
         1.0   7.436e+01   7.809e-01   5.412e+02
         1.0   1.264e+02   2.688e-01   7.969e+02
         1.0   1.259e+02   7.908e-02   6.487e+02
         1.0   8.002e+01   5.514e-01   3.737e+02
         1.0   1.180e+02   8.626e-01   4.274e+02
         1.0   1.256e+02   9.643e-01   9.171e+02
         1.0   1.082e+02   2.220e-01   5.680e+02
         1.0   8.667e+01   7.611e-01   4.786e+02
         1.0   1.090e+02   1.551e-01   7.981e+02
         1.0   1.249e+02   1.538e-02   8.692e+02
         1.0   8.730e+01   4.853e-01   5.218e+02
         1.0   1.234e+02   6.958e-01   7.395e+02
         1.0   1.271e+02   6.555e-01   9.151e+02
         1.0   1.256e+02   6.728e-01   6.983e+02
         1.0   1.254e+02   8.519e-01   7.333e+02
         1.0   1.213e+02   8.770e-01   6.801e+02
         1.0   1.263e+02   4.828e-01   7.156e+02
         1.0   1.113e+02   6.077e-01   8.185e+02
         1.0   1.248e+02   3.845e-01   7.978e+02
         1.0   1.033e+02   5.211e-01   5.836e+02
         1.0   1.259e+02   4.907e-01   2.943e+02
         1.0   1.269e+02   5.954e-01   8.424e+02
         1.0   1.256e+02   7.382e-01   8.222e+02
         1.0   1.228e+02   7.450e-01   7.811e+02
         1.0   1.266e+02   3.436e-01   7.636e+02
         1.0   9.659e+01   8.350e-01   4.855e+02
         1.0   1.245e+02   6.220e-01   8.814e+02
         1.0   1.231e+02   6.978e-01   7.405e+02
         1.0   7.822e+01   6.184e-01   4.078e+02
         1.0   8.544e+01   7.168e-01   3.939e+02
         1.0   1.243e+02   2.751e-01   6.729e+02
         1.0   1.234e+02   4.025e-01   7.009e+02
         1.0   1.263e+02   6.340e-01   4.267e+02
